Name,City,Venue,Quote1,Quote2,Occasion,MatchConfidence,DuplicateFlag,VenueID,FoodboardID,Cuisine,RawVenue,TranscriptFile,match_1,score_1,match_2,score_2,match_3,score_3
Nina Huynh,Sydney,Deans Lounge,In King's Cross. Part of the King's Cross quarter. Open till three a.m.,"They have nachos until late, so good.",late night,high,,venue.QVVTLk5TVy4xMDAwNjU5Nw==,foodboard.BMxrP-crOp1fNTNYuW1KR,,Dean's Lounge,Nina Huynh.docx,,,,,,
Nina Huynh,Sydney,Gigi Pizzeria – Pizza restaurant (transcribed as 'Gigi's pizzeria in Newtown'),Hands down. They're completely vegan. So good. I love it every time.,,,corrected,,venue.QVVTLk5TVy4xMDAwNjY0Nw==,foodboard.BMxrP-crOp1fNTNYuW1KR,Pizza,Gigi's pizzeria in Newtown,Nina Huynh.docx,,,,,,
Nina Huynh,Sydney,Noi (transcribed as 'Noi Petitium'),Italian cuisine with a native Australian twist. Super cool.,The guys are amazing. So friendly and lovely. Constantly changing the menu.,,corrected,,venue.QVVTLk5TVy4xMDAwMTIyOQ==,foodboard.BMxrP-crOp1fNTNYuW1KR,Italian,Noi Petitium,Nina Huynh.docx,,,,,,
Nip Dharuka,Sydney,Circa Espresso (transcribed as 'Saka espresso in Para Veda'),Incredible Middle Eastern food. Seasonal menu. I love their beef sujuk baked eggs.,"Comes with house made focaccia, stunning.",coffee,corrected,,venue.QVVTLk5TVy4xMDAwNDYyMw==,foodboard.dXNlci52d2dVejlYQ1RKWFlwMEdqUzhMNUw1WTlKWGgy,Coffee,Saka espresso in Para Veda,Nip_IG_V6.docx,,,,,,
Nip Dharuka,Sydney,Temasek Parramatta (transcribed as 'Tima second Para Veda'),Super underrated. Singaporean Malay food. Probably the best laksa and Hainanese chicken rice in Sydney.,One of my favourite spots.,,corrected,,venue.QVVTLk5TVy4xMDAwNDIyNw==,foodboard.dXNlci52d2dVejlYQ1RKWFlwMEdqUzhMNUw1WTlKWGgy,Malaysian,Tima second Para Veda,Nip_IG_V6.docx,,,,,,
Nip Dharuka,Sydney,Sydney Marina Dine In & Take Away (transcribed as 'Sydney Marita in Prandtl Hill'),An institution for the Sri Lankan community. Incredible Northern Sri Lankan cuisine.,"Goat curry, chickpea curry, a couple of parathas for under 12 bucks. Spicy goat curry.",,corrected,,venue.QVVTLk5TVy4xMDAwMDc1OA==,foodboard.dXNlci52d2dVejlYQ1RKWFlwMEdqUzhMNUw1WTlKWGgy,,Sydney Marita in Prandtl Hill,Nip_IG_V6.docx,,,,,,
Nip Dharuka,Sydney,Tita (transcribed as 'Teetha Maricules'),Ube churros and their Ube soft serve. You can't go wrong with Ube.,Ube is like a Filipino purple yam.,,corrected,,venue.QVVTLk5TVy4xMDAwNjcwMw==,foodboard.dXNlci52d2dVejlYQ1RKWFlwMEdqUzhMNUw1WTlKWGgy,Brunch,Teetha Maricules,Nip_IG_V6.docx,,,,,,
Oak Kunnalok,Melbourne,ARU Restaurant (transcribed as 'Arudamos'),How they use Australian native ingredients together with Asian flavour. The dry aged duck is really good.,The beef gao with the betel leaf is also good. Finished off with kaya jam bapao.,,corrected,,venue.QVVTLlZJQy4xMDAwMDA1Nw==,foodboard.6f20dd8bbf551457104fc258,Modern Australian,Arudamos,Oak Kunnalok.docx,,,,,,
Oak Kunnalok,Melbourne,Patricia Coffee Brewers (transcribed as 'Patricia'),In the small laneway serving great coffee. Sparkling water for free when you order.,Espresso is my favourite.,coffee,corrected,,venue.QVVTLlZJQy4xMDAwNjA0NA==,foodboard.6f20dd8bbf551457104fc258,Coffee,Patricia,Oak Kunnalok.docx,,,,,,
Oak Kunnalok,Melbourne,JAMES (transcribed as 'Same'),"A cosy small wine bar in South Melbourne. Good food, great technique, nice plating.","Knowledgeable staff, great wine list. The shark cucumber with smoked yogurt.",wine bar,corrected,,venue.QVVTLlZJQy4xMDAwMzE0Mg==,foodboard.6f20dd8bbf551457104fc258,Australian,Same,Oak Kunnalok.docx,,,,,,
Oak Kunnalok,Melbourne,Mamao Melbourne มาเมา (transcribed as 'my mouth'),In CBD. A Thai pub bar. Open seven days with live music seven days.,Mamao means go get drunk. Responsibly of course.,,corrected,,venue.QVVTLlZJQy4xMDAwNzEzMw==,foodboard.6f20dd8bbf551457104fc258,Thai,my mouth,Oak Kunnalok.docx,,,,,,
Oak Kunnalok,Melbourne,Hector's Deli (transcribed as 'Hector Stanley'),In a small residential area. One of the best sandwiches in Melbourne.,A brie and pickle.,,corrected,,venue.QVVTLlZJQy4xMDAwNTQ4NQ==,foodboard.6f20dd8bbf551457104fc258,Sandwich/Subs | Brunch,Hector Stanley,Oak Kunnalok.docx,,,,,,
Ocean Alley,Sydney,Scopri Italian Food and Wine,"A tight little Italian joint, neighborhood vibes.",,,fuzzy_matched,,,,,"Park Street, Pastor and Wine",Ocean Alley_V5.docx,Scopri Italian Food and Wine,71,The Italian Bowl,71,Wiley Park Hotel,64
Ocean Alley,Sydney,"Barrenjoey House Palm Beach (transcribed as 'Da, at Palm Beach')","Brunch at Darn Joey House, the pie shop.","One of my favorite pies. When we used to have day jobs as builders, that was lunch.",brunch,corrected,,venue.QVVTLk5TVy4xMDAwMTkzMw==,,,"Da, at Palm Beach",Ocean Alley_V5.docx,,,,,,
Ocean Alley,Sydney,Hustle on George,"As we get to a new place, first thing we do is try to find a good pub.",,,fuzzy_matched,,,,,the George,Ocean Alley_V5.docx,Hustle on George,80,Chat Thai - The Galeries,56,The Gidley,54
Oliver Gualano,Melbourne,Cookie,"Great wine list, yummy food, fantastic service. Always leaves outside.",,,high,,venue.QVVTLlZJQy4xMDAwNjI4Nw==,foodboard.T2xpdmVyIEd1YWxhbm8=,Thai,cookie,Oliver Gualano.docx,,,,,,
Oliver Gualano,Melbourne,Everyday Coffee,Best coffee in Melbourne.,,coffee,high,,venue.QVVTLlZJQy4xMDAwNjg4MQ==,foodboard.T2xpdmVyIEd1YWxhbm8=,Coffee,everyday coffee,Oliver Gualano.docx,,,,,,
Oliver Gualano,Melbourne,Proud Mary Coffee,Best coffee in Melbourne.,,coffee,high,,venue.QVVTLlZJQy4xMDAwNDkwOQ==,foodboard.T2xpdmVyIEd1YWxhbm8=,Coffee,proud mary coffee,Oliver Gualano.docx,,,,,,
Oliver Gualano,Melbourne,Lilac Wine (transcribed as 'lilac in primorne'),"Fantastic wine bar, cool music, good wine list.",,wine bar,corrected,,venue.QVVTLlZJQy4xMDAwNjQ2Mg==,foodboard.T2xpdmVyIEd1YWxhbm8=,Modern Australian,lilac in primorne,Oliver Gualano.docx,,,,,,
Oliver Gualano,Melbourne,Electric Bar (transcribed as 'electric'),More of a bar nightclub guy.,,,corrected,,venue.QVVTLlZJQy4xMDAwNjg4Mg==,foodboard.T2xpdmVyIEd1YWxhbm8=,Cocktail,electric,Oliver Gualano.docx,,,,,,
Oliver Gualano,Melbourne,Revolver Upstairs (transcribed as 'revolver in Melbourne'),An absolute iconic venue. It's the GOAT.,,,corrected,,venue.QVVTLlZJQy4xMDAwNjYyMg==,foodboard.T2xpdmVyIEd1YWxhbm8=,Thai,revolver in Melbourne,Oliver Gualano.docx,,,,,,
Oliver Gualano,Melbourne,Middle Park Hotel (transcribed as 'the middle park hotel'),Highly recommend.,,,corrected,,venue.QVVTLlZJQy4xMDAwMzk5NA==,foodboard.T2xpdmVyIEd1YWxhbm8=,,the middle park hotel,Oliver Gualano.docx,,,,,,
Ollie Hansford,Brisbane,Essa Restaurant (transcribed as 'Essa'),"Just off James Street. Great snacks, great share plates, great wine list.",,,corrected,,venue.QVVTLkJORS4xMDAwMDA2NQ==,foodboard.i9uzhU9Rq__ovH6JsF54a,Modern Australian,Essa,Ollie Hansford.docx,,,,,,
Ollie Hansford,Brisbane,West End Coffee House (transcribed as 'Michael'),"Just on the riverfront. Great pastries, I'm there most mornings.",A piccolo.,coffee,corrected,,venue.QVVTLkJORS4xMDAwNTgzOQ==,foodboard.i9uzhU9Rq__ovH6JsF54a,Coffee | Thai | Brunch,Michael,Ollie Hansford.docx,,,,,,
Ollie Hansford,Brisbane,La Lupa,"Over in West End. Awesome pizzas, great share plates, really good wine list.",,wine bar,high,,venue.QVVTLkJORS4xMDAwMDc5NA==,foodboard.i9uzhU9Rq__ovH6JsF54a,Italian | Pizza,La Lupa,Ollie Hansford.docx,,,,,,
Ollie Hansford,Brisbane,Breakfast Creek Hotel (transcribed as 'Brecky Creek'),My local. A great place for a few beers and a great steak.,,,corrected,,venue.QVVTLkJORS4xMDAwNjA2MA==,foodboard.i9uzhU9Rq__ovH6JsF54a,,Brecky Creek,Ollie Hansford.docx,,,,,,
Ollie Hansford,Brisbane,Zero Fox,"Great Korean bar, craft beers, a good place for a few beers and some snacks.",,,high,,venue.QVVTLkJORS4xMDAwNTUwMQ==,foodboard.i9uzhU9Rq__ovH6JsF54a,Japanese | Korean,Zero Fox,Ollie Hansford.docx,,,,,,
Orazio D'Elia,Sydney,mimi's,"When you walk in, the atmosphere, the people, the service, and the joyous creative menu.","As an Italian, they do a great pasta.",,high,,venue.QVVTLk5TVy4xMDAwNjA4NQ==,,Australian,Mimi's,Orazio D_Elia.docx,,,,,,
Orazio D'Elia,Sydney,North Bondi Fish,"Just around the corner from where I live. Great espresso. Bondi vibe, surf dudes in there.",,coffee,fuzzy_low,,,,,link up,Orazio D_Elia.docx,North Bondi Fish,63,Will & Co Bondi,60,Chaco Ramen Bondi,58
Orazio D'Elia,Sydney,Gigi Pizzeria – Pizza restaurant,Beautiful Sardinian cuisine. An extensive wine list. Like a trip through Italy.,,,fuzzy_low,,,,,little Sardinian restaurant in Van Wicke,Orazio D_Elia.docx,Gigi Pizzeria – Pizza restaurant,62,AN Restaurant,60,Grap Garden Restaurant,60
Orazio D'Elia,Sydney,Maybe Sammy (transcribed as 'maybe send me'),"Love the way they do cocktails. They just launched the new menu, lobby bar concept.",Vodka based cocktails.,,corrected,,venue.QVVTLk5TVy4xMDAwNjQ1Mw==,,Cocktail | Modern Australian | Continental | Cheese | Tapas,maybe send me,Orazio D_Elia.docx,,,,,,
Orazio D'Elia,Sydney,The Lobo,Lebanese cuisine. The flavors they put into their food.,"They do this lamb dish with yogurt and spicy rice, which is amazing.",,fuzzy_matched,,,,,The boss,Orazio D_Elia.docx,The Lobo,78,Byblos Lebanese Cuisine,71,The Roosevelt,71
Oscar Solomon,Brisbane,Exhibition Restaurant (transcribed as 'exhibition'),The combination of Michael and Tim Scott. They're getting produce that I can't get.,"Tim's an incredible cook, but it's all about snacks.",,corrected,,venue.QVVTLkJORS4xMDAwMDA0OA==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Modern Australian,exhibition,Oscar Solomon.docx,,,,,,
Oscar Solomon,Brisbane,Salt Coffee Roasters (transcribed as 'so coffee roasts'),My boy Zach. The best coffee.,,coffee,corrected,,venue.QVVTLkJORS4xMDAwNTk0OA==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Coffee,so coffee roasts,Oscar Solomon.docx,,,,,,
Oscar Solomon,Brisbane,KAFENIO Brisbane (transcribed as 'Caffineo in West End'),"For the Greek separates. Next to the superior club. If you're missing Europe, go there.",,,corrected,,venue.QVVTLkJORS4xMDAwNTgzNw==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Greek,Caffineo in West End,Oscar Solomon.docx,,,,,,
Oscar Solomon,Brisbane,Felons Brewing Co (transcribed as 'felling through in next door'),"Best brewery. Banging pizzas, all the beers are super cold.",,,corrected,,venue.QVVTLkJORS4xMDAwNTg5NA==,foodboard.WSF_z_cVfn8DjkOSQKmy5,,felling through in next door,Oscar Solomon.docx,,,,,,
Oscar Solomon,Brisbane,Cafe O-Mai (transcribed as 'cafe a mai'),"Unbelievably good Vietnamese. Just banging. Try it out, don't think about it.",,,corrected,,venue.QVVTLkJORS4xMDAwNTAyMA==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Coffee | Vietnamese,cafe a mai,Oscar Solomon.docx,,,,,,
Oscar Solomon,Sydney,Sean's (transcribed as 'Sean's panorama'),"Every day of the week. No one comes close, it's just true hospitality.","Roast chicken is what he's famous for. If you can get it on a Sunday, perfect.",,corrected,,venue.QVVTLk5TVy4xMDAwMzgzOA==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Australian,Sean's panorama,Oscar Solomon_V3.docx,,,,,,
Oscar Solomon,Sydney,Single O Surry Hills (transcribed as 'Single load'),"In Surry Hills. They have the best selection of coffee, really efficient as taps.","Just legit. As coffee should be. Correct, quick and fast.",coffee,corrected,,venue.QVVTLk5TVy4xMDAwNjQ0OA==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Coffee,Single load,Oscar Solomon_V3.docx,,,,,,
Oscar Solomon,Sydney,CASA DO BENFICA (transcribed as 'Casa de Benfica'),Portuguese restaurant in Marrickville tennis club. The best blend of true European food.,An Australian bar that has rashes on tap.,,corrected,,venue.QVVTLk5TVy4xMDAwMDg5NQ==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Portuguese,Casa de Benfica,Oscar Solomon_V3.docx,,,,,,
Oscar Solomon,Sydney,The Dry Dock Public House and Dining Room (transcribed as 'Dry dock hotel in Balmain'),"Everything in pub should be. The food is spectacular, so good.",The drink service is amazing.,,corrected,,venue.QVVTLk5TVy4xMDAwNDY5NQ==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Modern European,Dry dock hotel in Balmain,Oscar Solomon_V3.docx,,,,,,
Oscar Solomon,Sydney,Mogu Mogu Onigiri Community - Surry Hills (transcribed as 'Merger's social'),"On a Geary spot, so so good. Really good iced tea. Amazing onigiri all made fresh.",Crispy seaweed.,,corrected,,venue.QVVTLk5TVy4xMDAwNjk0Ng==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Japanese,Merger's social,Oscar Solomon_V3.docx,,,,,,
Oscar Solomon,Sydney,STEKI taverna (transcribed as 'Stecky Taverna in Newtown'),"Classic Greek Taverna, one of the oldest in Sydney. Traditional Greek music, live band.","Amazingly good food, great atmosphere. Big hangover the next day.",,corrected,,venue.QVVTLk5TVy4xMDAwNDQ4Mw==,foodboard.WSF_z_cVfn8DjkOSQKmy5,Greek,Stecky Taverna in Newtown,Oscar Solomon_V3.docx,,,,,,
Pablo Morales,Sydney,Casa Esquina,Probably the best Argentinian barbecue in Sydney. The chimichurri is unreal.,"With a bottle of Malbec, with the friends, the parrilla is amazing.",,high,,venue.QVVTLk5TVy4xMDAwMjQ1Mw==,foodboard.dXNlci5DbzVFcWtuUHRqZkxRY2FlYVByZFFGc0xpYzkz,Argentinian,Casa Esquina,Pablo Morales.docx,,,,,,
Pablo Morales,Sydney,The Rusty Rabbit,"In Darlinghurst. The best pancakes, the best atmosphere, the best breakfast in Sydney.",,brunch,high,,venue.QVVTLk5TVy4xMDAwNDEzMg==,foodboard.dXNlci5DbzVFcWtuUHRqZkxRY2FlYVByZFFGc0xpYzkz,Brunch,The rusty rabbit,Pablo Morales.docx,,,,,,
Pablo Morales,Sydney,Pizza Bros,In Newtown. All of the pizzas are amazing.,"I'm not a pizza guy, but since I've tried them, I'm always a fan, 100%.",,high,,venue.QVVTLk5TVy4xMDAwNjY1MA==,foodboard.dXNlci5DbzVFcWtuUHRqZkxRY2FlYVByZFFGc0xpYzkz,Pizza,Pizza bros,Pablo Morales.docx,,,,,,
Pablo Morales,Sydney,Employees Only Restaurant & Bar (transcribed as 'employee is only'),In Sydney CBD. One of the best bars right now. 18 broad music.,The touch of the night is they give you chicken soup for free.,,corrected,,venue.QVVTLk5TVy4xMDAwNTAwNw==,foodboard.dXNlci5DbzVFcWtuUHRqZkxRY2FlYVByZFFGc0xpYzkz,Cocktail | European,employee is only,Pablo Morales.docx,,,,,,
Pablo Morales,Sydney,La Favola - Authentic Italian Newtown (transcribed as 'La Fabola in New Town'),"Fresh homemade pasta. For Monday for people like us, it's the place to be.","Always busy, casual, amazing.",,corrected,,venue.QVVTLk5TVy4xMDAwNjY1MQ==,foodboard.dXNlci5DbzVFcWtuUHRqZkxRY2FlYVByZFFGc0xpYzkz,Italian,La Fabola in New Town,Pablo Morales.docx,,,,,,
Pasan Wijesena,Sydney,The Dry Dock Public House and Dining Room (transcribed as 'dry dock in Balnane'),"Really good, well-done pub food.",,,corrected,,venue.QVVTLk5TVy4xMDAwNDY5NQ==,,Modern European,dry dock in Balnane,Pasan_V3_IG.docx,,,,,,
Pasan Wijesena,Sydney,Silvas Restaurant,"In this area, my favorite place. A favorite of a lot of people locally.",,,fuzzy_low,,,,,Zanti,Pasan_V3_IG.docx,Silvas Restaurant,57,AN Restaurant,56,Mercantile Hotel (Irish Pub),55
Pasan Wijesena,Sydney,Sixpenny (transcribed as 'six pennies'),"For a special occasion. A really special place, great service.",Can't get past the snacks. Their snacks are a person Sydney.,,corrected,,venue.QVVTLk5TVy4xMDAwMzE5OA==,,Modern Australian,six pennies,Pasan_V3_IG.docx,,,,,,
Pasan Wijesena,Sydney,La Disfida Haberfield,North American diner culture. Just eat pancakes.,,brunch,fuzzy_matched,,,,,Happy Field in Haberfield,Pasan_V3_IG.docx,La Disfida Haberfield,71,Paesanella Haberfield,70,Happyfield,62
Pasan Wijesena,Sydney,Little Felix,"Sneaky, best bun mi in town. Best sandwich in the world.",,,fuzzy_matched,,,,,Little Vietnam,Pasan_V3_IG.docx,Little Felix,75,Little India Supermarket,71,The Little Guy,70
Pasan Wijesena,Sydney,Bar DEMO,"In Enmore. Just opened a few months ago. Great drinks, interesting wine list.","Amazing sound system, impeccable vinyl selection.",,high,,venue.QVVTLk5TVy4xMDAwNjg3NQ==,,Australian,bar demo,Pasan_V3_IG.docx,,,,,,
Pasan Wijesena,Sydney,Malay-Chinese (transcribed as 'Malay Chinese in Asheville'),"Great noodles. They do a harmony, but only on Sundays.",They collect all the prawn shells from all week.,,corrected,,venue.QVVTLk5TVy4xMDAwMzIzOQ==,,Malaysian,Malay Chinese in Asheville,Pasan_V3_IG.docx,,,,,,
Patrick Friesen,Sydney,Bar Vincent (transcribed as 'Bar Vincen'),"The restaurant that when you started cooking, that's the dream restaurant you'd open.",You realize it's a little bit too hard.,,corrected,,venue.QVVTLk5TVy4xMDAwNDE0MQ==,foodboard.dXNlci4xa1FCU0x3YnFDT3VyUVBBUlZNZ1NhOXo1UHEy,Italian,Bar Vincen,Patrick Friesen.docx,,,,,,
Patrick Friesen,Sydney,Room Ten (transcribed as 'Room Tanner Pina'),The best coffee in Sydney.,,coffee,corrected,,venue.QVVTLk5TVy4xMDAwNTU4OA==,foodboard.dXNlci4xa1FCU0x3YnFDT3VyUVBBUlZNZ1NhOXo1UHEy,Brunch | Coffee,Room Tanner Pina,Patrick Friesen.docx,,,,,,
Patrick Friesen,Sydney,PIÑA (transcribed as 'Pina'),Room Ten and Pina. Best coffee.,,coffee,corrected,,venue.QVVTLk5TVy4xMDAwNjQ0MA==,foodboard.dXNlci4xa1FCU0x3YnFDT3VyUVBBUlZNZ1NhOXo1UHEy,,Pina,Patrick Friesen.docx,,,,,,
Patrick Friesen,Sydney,Taste of Shunde 順德味道 Eastwood (transcribed as 'Taste of Shun'),"A bit of a trek to Hurstville or Eastwood, but the Chinese food is incredible.","Get the roast goose, or the big seafood platter. They do it in three styles in rice noodle.",,corrected,,venue.QVVTLk5TVy4xMDAwNjcwMQ==,foodboard.dXNlci4xa1FCU0x3YnFDT3VyUVBBUlZNZ1NhOXo1UHEy,Chinese,Taste of Shun,Patrick Friesen.docx,,,,,,
Patrick Friesen,Sydney,Shady Pines Saloon (transcribed as 'Shady Pines'),My go-to bar. Loves a bar down there. Like my friend's parents' basement growing up.,In a bottle of Royal Canada.,,corrected,,venue.QVVTLk5TVy4xMDAwNjU0Mw==,foodboard.dXNlci4xa1FCU0x3YnFDT3VyUVBBUlZNZ1NhOXo1UHEy,,Shady Pines,Patrick Friesen.docx,,,,,,
Patrick Friesen,Sydney,Chaco Ramen Bondi (transcribed as 'Chaco Bar in Bondi'),"They do fantastic ramen, really good yakitori, and ice-cold Suntory on tap.",,,corrected,,venue.QVVTLk5TVy4xMDAwNTM1Ng==,foodboard.dXNlci4xa1FCU0x3YnFDT3VyUVBBUlZNZ1NhOXo1UHEy,Japanese,Chaco Bar in Bondi,Patrick Friesen.docx,,,,,,
Paul Aron,Perth,Le Rebelle (transcribed as 'La Robell'),"Liam and Sarah continue to do amazing things. Consistent, super innovative.",Always get a steak.,,corrected,,venue.QVVTLlBFUi4xMDAwMjI0OQ==,foodboard.761arIbYEwzPHqh7AZN8v,European,La Robell,Paul Aron.docx,,,,,,
Paul Aron,Perth,Telegram Coffee (transcribed as 'Telegram'),"In state buildings. Luke creates a great atmosphere, remembers everyone's names.","Super passionate about coffee, but not pretentious. Super fast.",coffee,corrected,,venue.QVVTLlBFUi4xMDAwMjUzNQ==,foodboard.761arIbYEwzPHqh7AZN8v,Coffee,Telegram,Paul Aron.docx,,,,,,
Paul Aron,Perth,Monsterella Pizza (transcribed as 'Monster Ella in Wembley'),Hits the nail on the head for me every time. Just awesome.,,,corrected,,venue.QVVTLlBFUi4xMDAwMTU4Nw==,foodboard.761arIbYEwzPHqh7AZN8v,Pizza | Italian,Monster Ella in Wembley,Paul Aron.docx,,,,,,
Paul Aron,Perth,Rosemount Hotel (transcribed as 'The Rosemount'),"In North Perth. Good food, great atmosphere, great vibes in the beer garden.","Live music, can't go wrong.",,corrected,,venue.QVVTLlBFUi4xMDAwMjUzNw==,foodboard.761arIbYEwzPHqh7AZN8v,Modern Australian,The Rosemount,Paul Aron.docx,,,,,,
Paul Aron,Perth,BERTIE,"They really know what they're doing. A cozy little venue, pushing the boundaries.",,,high,,venue.QVVTLlBFUi4xMDAwMjUxOA==,foodboard.761arIbYEwzPHqh7AZN8v,British,Bertie,Paul Aron.docx,,,,,,
Paul Bentley,Perth,Lulu La Delizia (transcribed as 'Lulu de Litzia'),"It's consistency. The pasta Joel and James produce is some of the best in Perth, or Australia.",,,corrected,,venue.QVVTLlBFUi4xMDAwMTEwMw==,foodboard.sk9xqxMV0lFUvM2L2B8gt,Italian,Lulu de Litzia,Paul Bentley.docx,,,,,,
Paul Bentley,Perth,Howard's Groove Coffee (transcribed as 'Howard's Groove'),"Fading the guys to make incredible coffee. Daily coffee, excellent.","Single origin, Twin Peaks coffee.",coffee,corrected,,venue.QVVTLlBFUi4xMDAwMjMzOQ==,foodboard.sk9xqxMV0lFUvM2L2B8gt,Coffee,Howard's Groove,Paul Bentley.docx,,,,,,
Paul Bentley,Perth,Yip (transcribed as 'You buy noodles'),"Made a massive call for best noodles in Perth. Noodles are handmade, bamboo pressed.",Best noodles in Australia. Dedication for craft and incredible product.,,corrected,,venue.QVVTLlBFUi4xMDAwMjUzOA==,foodboard.sk9xqxMV0lFUvM2L2B8gt,Malaysian | Chinese,You buy noodles,Paul Bentley.docx,,,,,,
Paul Bentley,Perth,Ocean Beach Hotel (transcribed as 'the OBH'),The Ocean Beach Hotel in Cottesloe. Any invited chef can testify to how great it is.,"Lined up on tap, sunset, perfect.",,corrected,,venue.QVVTLlBFUi4xMDAwMjUzOQ==,foodboard.sk9xqxMV0lFUvM2L2B8gt,Modern Australian,the OBH,Paul Bentley.docx,,,,,,
